Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Nature,Reporting Type,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),830,Channel Islands,2015,NaN,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,No data,N,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),831,Guernsey,2015,5.3846153846153800,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),832,Jersey,2015,5.0000000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),833,Isle of Man,2015,6.0701754385964900,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),834,United Republic of Tanzania,2015,54.2899074283134000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),840,United States of America,2015,33.8997225447175000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),850,United States Virgin Islands,2015,54.7428571428571000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),854,Burkina Faso,2015,23.6345029239766000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),858,Uruguay,2015,10.9701748371615000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),860,Uzbekistan,2015,8.3436765397273200,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),862,Venezuela (Bolivarian Republic of),2015,52.9255711127487000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),876,Wallis and Futuna Islands,2015,41.6428571428571000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),882,Samoa,2015,57.9752650176678000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),887,Yemen,2015,1.0398318086254900,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),894,Zambia,2015,61.5492540927373000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
